X,Y,osm_id,osm_type,completeness,amenity,healthcare,name,operator,source,speciality,operator_type,operational_status,opening_hours,beds,staff_doctors,staff_nurses,health_amenity_type,dispensing,wheelchair,emergency,insurance,water_source,electricity,is_in_health_area,is_in_health_zone,url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,uuid
120.958274366467,14.661932521732,"5517720693",node,15.625,doctors,,Abquillan Clinic,,jklinc,,,,,,,,,,,,,,,,,,,Mendiola Street,,,140572594,3,2023/08/30 07:10:51+00,616e609b96fe45a7b5f419d071ac89b9
125.357180468045,6.7457707200634,"5518223624",node,12.5,pharmacy,pharmacy,Price Smart Drug,,,,,,,,,,,,,,,,,,,,,,,,123386875,2,2022/07/09 04:25:57+00,bb496f7488ca4fff93d320f5a0c124c0
,,"175255965",way,18.75,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,no,,,,,,,,,,Apokon Road,,,90515833,3,2020/09/07 08:29:17+00,a7976d29f1ae4e3aabb1eb940214fa73
,,"175255961",way,31.25,hospital,hospital,Davao Regional Medical Center (DRMC),Department of Health,,,government,,,,,,,,,yes,,,,,,,,DRH - EPark Road,,Tagum City,143237331,20,2023/10/28 02:00:49+00,a123a84ad40542d79782a8ec4039f9c3
,,"175261199",way,12.5,clinic,clinic,Gazmen Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,107737985,4,2021/07/10 08:12:47+00,32a48db5e54e4ca59779dd37dddce1ba
,,"175265661",way,21.875,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,,,,,,,,,,,National Highway,"8100",Tagum City,152979636,3,2024/06/21 07:30:24+00,f919ccc13a8f4661a97e3ce852c8e999
,,"175269701",way,21.875,hospital,hospital,Medical Mission Group Hospital,,,,,,,,,,,,,,,,,,,,,National Highway,"8100",Tagum City,142322445,5,2023/10/08 22:53:42+00,a11ba817efce48c1ac43b438c40ebc29
120.953416634483,14.460614546387,"5519738323",node,12.5,clinic,,Pagtakhan Medical Clinic,,,,,,,,,,,,,,,,,,,,,General Evangelista Street,,,107940737,2,2021/07/14 03:25:04+00,e921edcc82f4462bb19943a0186c0f95
123.880742589833,10.2804973238529,"5519778825",node,12.5,clinic,clinic,Kaiser Mecial Clinic,,,,,,,,,,,,,,,,,,,,,,,,57705225,1,2018/04/01 06:39:02+00,6f32dbec0ed046fdb0653d0e1ccfc408
123.898799640021,10.2965114527801,"5521717171",node,18.75,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,yes,,,,,,,,,,Colon Street,,,104111207,2,2021/05/04 09:30:25+00,f0eb640bf3d24cfb88a3d849092fb573
123.898674833482,10.2966777497391,"5521722265",node,18.75,pharmacy,pharmacy,Watsons,,,,,,,,,,,yes,,,,,,,,,,Colon Street,,,104111207,2,2021/05/04 09:30:25+00,bedc1fe996e74f2eb7ad5c00e09eda5d
123.898872143483,10.2965471596876,"5521723791",node,18.75,pharmacy,pharmacy,Rose Pharmacy,,,,,,,,,,,yes,,,,,,,,,,Colon Street,,,104111207,2,2021/05/04 09:30:25+00,4415915c38c4432d80c893502ac23ab9
123.899120331636,10.2966178191314,"5521723959",node,15.625,pharmacy,pharmacy,ThreeSixty,,,,,,,,,,,yes,,,,,,,,,,,,,151622977,3,2024/05/21 11:14:45+00,ca025e000b3f49f28354068980741bbc
121.839225381953,13.4485455871955,"5521828849",node,6.25,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,134811927,2,2023/04/12 11:13:35+00,064991dd9b014566aa255936839798af
122.583044019112,10.6920357777226,"5526119524",node,21.875,pharmacy,pharmacy,Watsons,,,,,,,,,,,,,,,,,,,,,Fort San Pedro Drive,"5000",Iloilo City,151477735,4,2024/05/18 04:37:43+00,3a165fc638cc4259933d609303877f61
122.754120423083,11.5237588700424,"5528378921",node,25,hospital,hospital,Roxas Memorial Provincial Hospital OPD,,,,,,,,,,,,,,,,,,,,"1",Lanot,"5800",Roxas city,82892696,3,2020/03/31 22:30:28+00,06e7b57b76f744008479691dd3524f59
,,"175567376",way,28.125,hospital,hospital,Saints Francis and Paul General Hospital,,Bing,,private,,,,,,,,,,,,,,,,,Justice Santos Street,"4000",San Pablo,114318828,6,2021/11/28 10:24:47+00,4cdd87d05fc94f09860e6de636f499d8
,,"175567351",way,25,dentist,,Brillo Dental Clinic,,Bing,,,,,,,,,,,,,,,,,,"22",Justice Avanceña Street,"4000",San Pablo,103563353,3,2021/04/25 08:11:27+00,5eae9bdacf25449cb7c6ad78aabab433
121.014444433299,14.3074341762436,"5529214250",node,12.5,pharmacy,,Budget Drugstore,,,,,,,,,,,,,,,,,,,,,Congressional Road,,,138494337,2,2023/07/14 07:48:52+00,25bd43b85f334fd5933a6c3c21b74de7
121.012425987195,14.3048069525129,"5529295822",node,9.375,pharmacy,,Brethen Drug,,,,,,,,,,,,,,,,,,,,,,,,57817139,1,2018/04/04 22:48:07+00,124da535e5b24b64a2df16a57ce25883
120.202031150415,11.9990180605797,"5529886531",node,9.375,pharmacy,,Drugstore Coron,,,,,,,,,,,,,,,,,,,,,,,,57824626,1,2018/04/05 07:30:32+00,15f994268e7b46348c36a2067fc36c95
120.629536962192,14.1643771334771,"5531076444",node,9.375,clinic,,Looc Health Center,,,,,,,,,,,,,,,,,,,,,,,,114346205,2,2021/11/29 06:05:06+00,be09c62742434f5fa54f7fef8599a884
120.771327667027,14.3204472485586,"5531073868",node,18.75,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,yes,,,,,,,,,,Governor's Drive,,,149376051,4,2024/03/31 04:52:44+00,c8fa1c403e1b4ac28a95d6135cab65db
120.879464946801,14.7938532841232,"589634081",node,9.375,pharmacy,,Farmacia ni Dok,,,,,,,,,,,,,,,,,,,,,,,,128651215,9,2022/11/08 17:37:40+00,4a5d4ff0697d497ca3b79b2fb90bbe2b
120.958066830544,14.7384584595159,"589717017",node,12.5,hospital,,B A Hospital,,GPS,,,,,,,,,,,,,,,,,,,,,,9442449,3,2011/10/01 13:21:38+00,f0787359f13c4a4b8827c6a8fb6ce491
121.055595973662,14.6238989655299,"589927813",node,25,pharmacy,pharmacy,Mercury Drug,,,,,,Mo-Su 07:00-23:00,,,,,yes,,,,,,,,,,Aurora Boulevard,,Quezon City,126967422,11,2022/10/04 02:57:05+00,4b53bd40784a45e5a4979813911e5b34
121.051990162736,14.624472287707,"589927781",node,15.625,doctors,,Nativity Clinic and Lying-in,,,,,,,,,,,,,,,,,,,,,West Point,,Quezon City,3372264,2,2009/12/14 14:59:03+00,6ca78f09f3484a428bbd6597e2268009
121.052419651455,14.6260989636559,"589927805",node,15.625,doctors,,Ermin Garcia Health Center,,,,,,,,,,,,,,,,,,,,,Cambridge Street,,Quezon City,157192415,5,2024/09/28 01:10:55+00,9bb6985964d946978289aceccc1ef2b4
123.860864235905,10.2533804421631,"5539821077",node,18.75,pharmacy,pharmacy,Premiere Pharmacy,,,,,,,,,,,yes,,,,,,,,,,Vicente H. Garces Street,,,118179032,2,2022/03/07 01:16:46+00,4c386f61d7984991a4da14a7debe0a60
123.860882676092,10.2534553763774,"5539823801",node,15.625,doctors,doctor,The Doctors Clinic,,,,,,,,,,,,,,,,,,,,,Vicente H. Garces Street,,,118179032,3,2022/03/07 01:16:46+00,8e6e09d3fa1047c393a446530f64510e
122.468310265359,9.62953768482083,"5541506663",node,12.5,hospital,hospital,Eleuterio T. Decena Memorial Hospital,,,,,,,,,,,,,,,,,,,,,,,,57956469,1,2018/04/10 01:23:16+00,7d326e461ce6460db68287aacfafc6ad
122.46880622257,9.62977816162288,"5541507693",node,15.625,pharmacy,pharmacy,Farmacia Sampane,,,,,,,,,,,yes,,,,,,,,,,,,,57956480,1,2018/04/10 01:24:01+00,152f5cd2ab014678836479ffb35be07e
121.055680798522,14.7080593921814,"5542593122",node,12.5,pharmacy,pharmacy,Euricare,,,,,,,,,,,,,,,,,,,,,,,,96942921,2,2021/01/05 03:31:23+00,dd5d0ccf27d94e128775191a930f9465
,,"176000523",way,9.375,clinic,,Calinan District Health Center,,,,,,,,,,,,,,,,,,,,,,,,50096537,2,2017/07/06 23:56:58+00,dcc3200968aa46a2bfd88c0f326149cf
121.036973731744,14.7038580470347,"591574781",node,9.375,dentist,,My Doc Cares Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,12630728,2,2012/08/06 09:35:25+00,c8bc5254dfc443ab9710e632c503755d
121.009364664699,14.5483242899373,"5549843327",node,9.375,dentist,,Galang,,,,,,,,,,,,,,,,,,,,,,,,79020708,3,2019/12/30 15:58:21+00,03fb0e7501a642d1b55879c1d8561660
120.60959054721,16.4156169348333,"5551679777",node,12.5,clinic,clinic,SLU-LHS Charles Peters Clinic,,,,,,,,,,,,,,,,,,,,,,,,74745368,3,2019/09/21 10:02:13+00,e96df1ef18b4482e8c81a37f458d3d35
121.167557999674,13.9753037775641,"5552154726",node,18.75,clinic,,Dr. Sonn's (Pharmacy. Diagnostics. Medical Clinic),Hervertson Bustria Alfaro,,,,,24/7,,,,,,,,,,,,,,,Jose P. Laurel Highway,,,66357142,2,2019/01/16 10:00:24+00,fcfa94c1887d4cc887916c5e5540bab4
120.916606249411,13.8792967880624,"5552710328",node,15.625,pharmacy,,Generika Drugstore,,,,,,,,,,,,,,,,,,,,,Illustre Avenue,,Lemery,58092188,1,2018/04/14 15:48:45+00,aceb0fee319a44dbaf435a1cbe9dcc9f
120.915221559006,13.8811415611319,"5552710350",node,18.75,pharmacy,pharmacy,TGP,,,,,,,,,,,,,,,,,,,,,Illustre Avenue,,Lemery,63294186,2,2018/10/08 03:05:01+00,43f1cc31b0664938a2b60307e6a00ccb
120.916160918895,13.8795831976938,"5552710330",node,15.625,pharmacy,,Lemery Super Drug,,,,,,,,,,,,,,,,,,,,,Illustre Avenue,,Lemery,58092188,1,2018/04/14 15:48:46+00,04019121a60a447daa5037513933f168
120.915705697734,13.880370845135,"5552710339",node,15.625,pharmacy,,558 Pharmacy,,,,,,,,,,,,,,,,,,,,,Illustre Avenue,,Lemery,58092188,1,2018/04/14 15:48:46+00,b0cc4bccf5e54d508bc5051bd7bba8e9
120.915932931129,13.8803467890729,"5552710334",node,12.5,dentist,,,,,,,,,,,,,,,,,,,,,,,Illustre Avenue,,Lemery,58092188,1,2018/04/14 15:48:46+00,ae557c7bfb094321aa119b6a72d22969
121.210780875949,13.6477383309909,"5553359883",node,9.375,dentist,,Mendoza Dental,,,,,,,,,,,,,,,,,,,,,,,,58099179,2,2018/04/14 22:17:51+00,e7616f757c98410cbfeb86e2c41bafd2
120.992871593825,14.5503422331263,"5553461796",node,21.875,dentist,dentist,Dr. Amy J. Puno - Samulde Dental Clinic,,,,,,,,,,,,,,,,,,,,,F. B. Harrison Street,"1300",Pasay,148105629,3,2024/03/01 17:36:28+00,83a887ad5d4f4c3a83c2ed466bdaa191
120.966621317104,14.6929732237545,"593993814",node,15.625,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,,,,,,,,,,,MacArthur Highway,,,136335088,7,2023/05/20 12:21:44+00,ab6e99c3d4504563b5c6aa7c4a0554e5
120.980077875916,14.6772439957162,"593995120",node,21.875,pharmacy,pharmacy,TGP,The Generics,Benta Serbisyo,,,,,,,,,,,,,,,,,,,MacArthur Highway,,,104937695,4,2021/05/19 07:36:54+00,696cb280f3e74465a8222531ce0dabf1
120.987008284917,14.6568810839655,"593996959",node,9.375,,laboratory,Medcare Diagnostic Center,,,,,,,,,,,,,,,,,,,,,,,,116753322,4,2022/01/29 17:25:07+00,bef81afa2a9d4c3f981cbd503c466bc3
125.410148061131,6.84076986952752,"5559267649",node,15.625,pharmacy,pharmacy,Almico Drug,,,,,,,,,,,yes,,,,,,,,,,,,,70497275,2,2019/05/22 02:23:21+00,d9e0efae36bf41be925ed4e6cc8750f2
122.38854975114,10.7795787213996,"5561690622",node,9.375,clinic,,Doc Camposano,,,,,,,,,,,,,,,,,,,,,,,,58196683,1,2018/04/18 11:18:13+00,307bcec1ee954ade89eb771b20ed76d2
121.007406149204,14.2955310355469,"5562075421",node,9.375,pharmacy,,Yzobel Drugstore,,,,,,,,,,,,,,,,,,,,,,,,129514958,2,2022/11/29 10:49:29+00,ac70fcbab3464217b9fbaf57bd63c39b
,,"176648988",way,28.125,clinic,"clinic;doctor",Magalang Rural Health Unit Ⅰ,Dra. Suzette Yalung,survey,,government,,,,,,,,,,,water_works,,,,,,Magalang-Concepcion Road,,,116095350,8,2022/01/13 07:59:24+00,6026f4929b9f449f88cd18460750632e
122.728702469347,11.393916232905,"5562894454",node,12.5,clinic,centre,Health Center,,,,,,,,,,,,,,,,,,,,,,,,59813351,2,2018/06/13 14:26:00+00,72c562cbad3549ec9a2e441a891eb6eb
121.291564485269,14.0667100242329,"5563109167",node,15.625,clinic,,,,,,,,,,,,,,,,,,,,,,,Maharlika Highway,"4000",San Pablo,58218347,1,2018/04/18 23:22:59+00,6c55eb904cfa42fda5178df3a2c109a6
123.894895684799,10.3055490722389,"5563207762",node,15.625,pharmacy,pharmacy,5th Avenue Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,147429784,2,2024/02/13 23:03:29+00,c0532bf3243f4f6dbe42774f960765a6
120.988055268442,14.5781025935228,"5563317021",node,9.375,clinic,,St. Martin Polyclinic. Inc,,,,,,,,,,,,,,,,,,,,,,,,58221114,1,2018/04/19 04:00:13+00,c7b0efbdc7fc4cbcb9e91f0c9383ddac
120.996583854921,14.5241938803481,"25389198",node,9.375,hospital,,Protacio Hospital,,,,,,,,,,,,,,,,,,,,,,,,22977840,5,2014/06/17 07:06:34+00,b165203057244b0faf266d8d4a397cce
118.736456889268,9.74100081995547,"5570600421",node,12.5,pharmacy,pharmacy,Generic Drugstore,,,,,,,,,,,,,,,,,,,,,,,,115104964,2,2021/12/18 18:12:14+00,8da1e15a57f343839d052725bdd3b33a
120.96150902672,14.7510966931209,"5572597401",node,9.375,dentist,,Ramilo Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,58326675,1,2018/04/23 04:50:47+00,62af9f38f80346a49d7bb8a8a8f25b53
121.066852534348,14.5447663396781,"5574831721",node,12.5,pharmacy,,Watson,,,,,,,,,,,,,,,,,,,,,B. Morcilla Street,,,127064613,5,2022/10/05 19:32:51+00,c059bff34aea4e6fad81ab4ae9eba586
122.327624965914,10.6605227554563,"5577473322",node,9.375,dentist,,Sitaca Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,58392928,1,2018/04/25 00:52:14+00,caf2efce707347e4aa4d9159b8e28acd
121.029918767661,14.6927351777044,"596997259",node,15.625,pharmacy,pharmacy,Abi Drug,,,,,,,,,,,yes,,,,,,,,,,,,,108279256,2,2021/07/20 01:07:09+00,d76f6fcc226d4cacb97785d54fe15fa2
121.030403241665,14.6932111859856,"596997267",node,21.875,pharmacy,pharmacy,Mercury Drug,,,,,,Mo-Su 06:00-23:00,,,,,yes,,,,,,,,,,Quirino Highway,,,103043098,4,2021/04/16 08:26:40+00,4b965a9d00f142958b15c2224e55b47d
121.031257022322,14.6943710737467,"597000047",node,15.625,hospital,hospital,Ann Francis Mother & Child Hospital,,,,,,,,,,,,,,,,,,,,,Quirino Highway,,,108279256,3,2021/07/20 01:07:09+00,3c9b0898314b40b0820bc69f76abbb6f
120.905129747585,14.8191728343156,"597000570",node,15.625,pharmacy,pharmacy,Mercury Drug,,Benta Serbisyo,,,,,,,,,,,,,,,,,,,,,,129614364,6,2022/12/01 18:03:13+00,8f5de524b7aa4216b9a1db2ba6b4b331
120.869597183652,14.9065209825629,"597011693",node,15.625,hospital,hospital,F M Cruz Ortopedic,,GPS,,,,,,,,,,,,,,,,,,,,,,113782782,5,2021/11/15 00:14:11+00,3a054be8ebfb4785a408144541405e82
121.986577647182,12.4032143863645,"5577928830",node,9.375,hospital,,Rovillos,,,,,,,,,,,,,,,,,,,,,,,,58400049,1,2018/04/25 08:08:02+00,4b013584b1614073bd9595aeb6a6927f
121.127065779814,14.572179018731,"5578300821",node,18.75,clinic,midwife,lia-anne maternity clinic,,,gynaecology,,,,,,,,,,,,,,,,,,Rizal Avenue,,,89678186,2,2020/08/20 08:55:16+00,c125416a90a647d5a3a51468abef70fd
120.911029266315,14.7445041586369,"597116607",node,12.5,hospital,,Tawiran Public Clinic,,,,,,,,,,,,,,,,,,,,,Tawiran Road,,,3571830,6,2010/01/08 17:13:29+00,33ca181d69a04bbaada9f9991f150c51
123.921813831564,10.3961552662498,"5581568621",node,15.625,pharmacy,pharmacy,TGP,,,,,,,,,,,,,,,,,,,,,Bacayan - Pit-os Road,,,92075402,3,2020/10/07 02:32:54+00,e7e5471404934b2ab1e52cd51cb3c14c
121.97129802443,6.70554789457145,"5583788440",node,9.375,pharmacy,,Salve's Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,58496363,1,2018/04/28 06:50:44+00,9ad2ec37f5b64d588b59974710a859be
121.970798630639,6.70679688196333,"5583796726",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,87523394,2,2020/07/04 06:28:31+00,7c5e8b55f684432ca90a23432b156a39
120.97399278185,14.6901890907964,"597749862",node,18.75,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,yes,,,,,,,,,,MacArthur Highway,,,140784146,7,2023/09/04 04:39:31+00,106635ae21df45aca1564d065b1d34da
120.979469265926,14.4589967552555,"5586282662",node,12.5,pharmacy,pharmacy,Mandarin Chinese drug center,,,,,,,,,,,,,,,,,,,,,,,,116902538,3,2022/02/02 09:01:04+00,bdfdb74ccc8c40c78349be5c85817262
,,"177509173",way,9.375,hospital,,Bukidnon Provincial Hospital,,,,,,,,,,,,,,,,,,,,,,,,12832760,1,2012/08/23 13:15:34+00,36e7da16c34e47fc87df9bf1a81b58e1
120.964994138241,14.4287025455297,"5588686221",node,15.625,pharmacy,pharmacy,South Star Drug,,,,,,,,,,,yes,,,,,,,,,,,,,94826277,3,2020/11/26 09:12:15+00,e1e2a3e41e4c4acc879b289e73103536
121.509885821754,14.1842475245973,"5592222431",node,25,pharmacy,pharmacy,Rightway Pharmacy,,,,,,,,,,,yes,,,,,,,,,,Rizal Street,"4032",Luisiana,58613629,1,2018/05/02 12:26:19+00,bf8e877cd57b47a49a51293db74b0cc8
121.510555535818,14.1852419535898,"5592240255",node,25,pharmacy,pharmacy,Carlos Superdrug,,,,,,,,,,,yes,,,,,,,,,,Estrellado Street,"4032",Luisiana,89065119,3,2020/08/07 03:31:57+00,12d5e4990e2d4c89979f4838dc322cd3
121.50970007878,14.1849002233974,"5592240256",node,25,pharmacy,pharmacy,Jerah Pharmacy,,,,,,,,,,,yes,,,,,,,,,,Rizal Street,"4032",Luisiana,58613742,1,2018/05/02 12:30:27+00,f2ca8bc11b524e3f87a0933e327c25ca
121.509546354676,14.1847222755931,"5592240257",node,25,pharmacy,pharmacy,TGP,,,,,,,,,,,yes,,,,,,,,,,Bonifacio Street,"4032",Luisiana,68992033,3,2019/04/08 03:36:00+00,24adc68bd8804201a1a59c8ef9994337
121.149261143236,16.483270795746,"5594883321",node,18.75,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,yes,,,,,,,,,,Sergeant Leonardo B. Perez Street,,,155989026,5,2024/08/30 19:28:45+00,f049d49281c54ffab53d8240794a9b93
121.152251135736,16.4842154362337,"5594883322",node,21.875,pharmacy,pharmacy,Venturina Drug Store,,,,,,,,,,,yes,,,,,,,,,,National Road,"3700",,89275615,4,2020/08/12 03:18:47+00,7caf24092eef409d93748191c5123de6
123.89510422655,10.3019410820179,"5595668370",node,15.625,pharmacy,pharmacy,SJ Sanjo Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,58667197,1,2018/05/04 05:01:18+00,40b9118164d14157af6d34f5e8900c68
123.843001142957,8.14444389902107,"5595855923",node,12.5,pharmacy,,Elizabeth Pharmacy,,,,,,,,,,,,,,,,,,,,,Washington Street,,,58670457,1,2018/05/04 07:42:52+00,8e143e7d3a404e37bf56512fb79774ec
123.842642732777,8.14375658296083,"5595855924",node,9.375,pharmacy,,Rulyn's pharmacy,,,,,,,,,,,,,,,,,,,,,,,,58670457,1,2018/05/04 07:42:59+00,7b030b4beaed4f31ac5badafcb8abedb
120.990273036203,14.5729903869582,"5598520976",node,9.375,,laboratory,Hi-Precision Diagnostics Center,,,,,,,,,,,,,,,,,,,,,,,,58705465,1,2018/05/05 11:41:34+00,77503aa4a02e4be0a104656443d44297
,,"177967848",way,15.625,hospital,hospital,Bethel Baptist Hospital,,,,,,,,,,,,,yes,,,,,,,,,,,143437664,7,2023/10/31 18:39:19+00,c93cd85d4b7f4a579a8ef8d3ddd7ca77
125.619599332401,7.06704303373394,"5606437942",node,12.5,clinic,clinic,Piapi Health Center,,,,,,,,,,,,,,,,,,,,,,,,100555990,3,2021/03/06 22:31:30+00,2b7854167a76495496fa495d9660e50f
121.239090251004,14.1791293668815,"5608145522",node,25,pharmacy,,Mercury Drug,Mercury Drug Corporation,,,,,Mo-Su 08:00-21:00,,,,,,,,,,,,,,,Los Baños - Bay Road,"4030",Los Baños,87575807,4,2020/07/06 05:00:12+00,154542c0fdf44782b857743a826e9a3f
124.641065781074,8.49404017225746,"5608378021",node,9.375,pharmacy,,Cherryls Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,88821530,2,2020/08/01 18:00:37+00,ccfc73cc4ff64d989f6c5c027c8a0192
125.619070434311,7.06844348211615,"5610543727",node,12.5,pharmacy,pharmacy,VPN general Merchandise,,,,,,,,,,,,,,,,,,,,,,,,123456087,3,2022/07/11 06:04:12+00,e81f83702673470fb390e7ccd8346bcd
125.619719528893,7.06594131638079,"5610561622",node,12.5,pharmacy,pharmacy,Sumater,,,,,,,,,,,,,,,,,,,,,,,,100555990,4,2021/03/06 22:31:30+00,cc4d67f983bf42e396f27cf52ce5884f
125.619387186432,7.06613024447833,"5610572140",node,12.5,pharmacy,pharmacy,,,,,,,,,,,,yes,,,,,,,,,,,,,58865861,1,2018/05/11 02:51:04+00,072cbec64df44fe2b1e0ed4f355d73d7
125.621220895389,7.07107154403718,"5610602498",node,15.625,pharmacy,pharmacy,Xelchris Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,58866216,1,2018/05/11 03:26:15+00,ff4944d304114df28fd012906a1a15df
124.238461849254,8.22824457438824,"5611502122",node,15.625,pharmacy,pharmacy,Generika,,,,,,,,,,,yes,,,,,,,,,,,,,155650004,2,2024/08/23 12:24:48+00,f390e088b56544478e0fb0ab3f5cdbe8
121.030471386538,14.4543201561989,"5612878221",node,9.375,dentist,,Dental Care Solutions,,,,,,,,,,,,,,,,,,,,,,,,107283387,3,2021/07/02 00:27:31+00,a7ca647b994c4073bdd014a0043039b1
121.030368792043,14.454478993264,"5612879021",node,9.375,dentist,,Happy Smiles,,,,,,,,,,,,,,,,,,,,,,,,107283387,3,2021/07/02 00:27:31+00,2eb667d4df9544a08573c238aa843d31
121.116412045604,14.5784691341485,"5612935121",node,18.75,dentist,,ECDL Dental Clinic,,,,,,,,,,,,,,,,,,,,,A. Bonifacio Avenue,"1900",Cainta,83071852,3,2020/04/04 14:02:13+00,de540598fdce4598814dc3ea3a5b5f48
121.114502480423,14.5829970382429,"5621147926",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,59003397,1,2018/05/16 04:31:29+00,dd84157f858f48c4a3de3b0a123cafe4
121.061322154634,14.6157306332493,"5624708221",node,25,dentist,dentist,Ohana Dentistry,,,,,,"Mo-Sa 09:00-18:00; Su 12:00-19:00",,,,,,,,,,,,,,"55",15th Avenue,"1109",,152593407,4,2024/06/12 15:40:42+00,37fecf344a804c569acf35bdb3f0a182
123.911789745921,10.339573396515,"5625924191",node,18.75,pharmacy,pharmacy,ThreeSixty Pharmacy,,,,,,,,,,,yes,,,,,,,,,,M. Cuenco Avenue,,,98809499,2,2021/02/06 11:42:58+00,152a4b4fe183423cbaa7ce999705dfd0
121.11861288192,14.5770025525503,"5627974324",node,21.875,dentist,,Dr. Maria Fe C. Domingo,,,,,,Mo-Sa 09:00-18:00,,,,,,,,,,,,,,,A. Bonifacio Avenue,"1900",Cainta,83071852,2,2020/04/04 14:02:13+00,26ddc985d5be442694c15da4f459715f
121.094675842837,14.6345071860054,"600643344",node,21.875,pharmacy,pharmacy,Santos Clinic and Pharmacy,,,,,,,,,,,yes,,,,,,,,,,Jose P. Rizal Street,,Marikina,152876055,8,2024/06/19 05:54:55+00,4f308de6e84e4771a26c68957fa10ce0
121.094277870075,14.6355092425298,"600643347",node,18.75,doctors,doctor,St. Isabel Polyclinic and Laboratory,,,,,,,,,,,,,,,,,,,,,Jose P. Rizal Street,,Marikina,138604447,8,2023/07/17 06:10:37+00,6141c536958341a98af148ef40dfbc5d
121.094289018006,14.6355584443014,"600643348",node,21.875,pharmacy,pharmacy,CRJS Generics Pharmacy,,,,,,,,,,,yes,,,,,,,,,,Jose P. Rizal Street,,Marikina,138604447,8,2023/07/17 06:10:37+00,52b6270e549a47008d7b49da7a2bc438
121.111474936997,14.6778258674345,"5630992874",node,28.125,veterinary,hospital,Vetsmart Animal Clinic,,,"Pets;pet_grooming;animal_clinic;dog_training_service",,,,,,,,,,,,,,,,,47C,General A. Luna,"1850",,128151149,3,2022/10/28 01:25:49+00,c4212a062ce642309278b61a676fd8a3
121.117335982791,14.576669120442,"5638516627",node,21.875,doctors,,Klinika ng Pambata,Dr. Arcigal,,paediatrics,,,,,,,,,,,,,,,,,,A. Bonifacio Avenue,"1900",,138698769,2,2023/07/19 06:37:33+00,9ea00aabb8724dbaa681572d6bc2c4e3
121.002288745859,14.6647063449493,"5639288169",node,9.375,clinic,clinic,,,,,,,,,,,,,,,,,,,,,,,,,78978165,2,2019/12/29 13:08:36+00,7e077317d3cd4eb4980c7005819b647a
,,"179226706",way,21.875,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,yes,,,,,,,,,,Quezon Boulevard,,Manila,142687200,12,2023/10/16 23:46:21+00,7949ade1cb43433b8540e92294b0cbe3
125.232364039145,8.33042575758657,"5641816223",node,9.375,clinic,,Bulonay BHS,,,,,,,,,,,,,,,,,,,,,,,,59271889,1,2018/05/25 13:46:13+00,cfae8417d2e544c78a4739c791f687fc
123.605435040605,9.88193296644849,"5643003000",node,15.625,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,,,,,,,,,,,Natalio Bacalso Avenue,,,118971629,3,2022/03/27 08:02:22+00,0705d3addc154a67b28c3e0f1fbafeba
123.603609881188,9.88192441690725,"5643048220",node,15.625,pharmacy,pharmacy,Rose Pharmacy,,,,,,,,,,,,,,,,,,,,,Doctor T.S. Kintanar Street,,,120914560,3,2022/05/13 05:21:36+00,0a5f34a7efc944cdae26e396392481b9
121.449551625426,14.4368762422284,"5648654523",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,59354568,1,2018/05/29 02:06:03+00,0bee8125ca0046c3ad64a3abb8facf5b
120.864800052828,14.3969490464613,"5650649155",node,28.125,pharmacy,pharmacy,Watsons,,Schadow1 Expeditions,,,,Mo-Su 09:00-21:00,,,,,,,,,,,,,,,Centennial Highway,"4107",General Trias,108167610,2,2021/07/17 17:08:25+00,de2a7a095de14eca9cdcbe8c99d18358
121.11244681867,14.5700176611787,"5651792239",node,18.75,clinic,midwife,,Maria De Vera,,,,,,,,,,,,,,,,,,,,Noble Street,"1900",,59416011,2,2018/05/31 05:04:44+00,52c99a841b8e4a1790b6409590448c51
125.976185190875,9.33726658849261,"5653702022",node,15.625,pharmacy,,Bontor Pharmacy,,,,,,,,,,,,,,,,,,,,,Orillaneda Street,"8317",,59427830,1,2018/05/31 12:11:22+00,737b81df711d4d42a550209be1570583
